rank_version,source_accession,pair_id,candidate_record_id,ordinary_candidate_policy,forced_rank_status,hard_coded_priority_status,manual_override_status,gold_standard_bonus_status,Q9T0Z9_prior_E6_evidence_status,G_pre1_target_engineering_composite_rank,G_pre1_target_engineering_composite_score,target_context_score,target_organism_score,target_organism_class,phage_origin_score,phage_origin_class,target_origin_manual_review_required,docking_support_score,solubility_no_chaperone_score,E6_5_solubility_aggregation_chaperone_score,curated_no_external_chaperone_required_strength,curated_soluble_expression_strength,global_engineering_residual_score,E7_unlocked_score,E7_unlocked_rank,E6_total_score,source_organism,target_organism,phage_host,product_annotation,ranking_status,old_G_pre1_status,G_pre2_status,E6_status,E7_status,tie_breaker_order
v5.4.8z2,F4N2J8,F4N2J8__V52_B0_678901de5475dc45ea34__compound5,V52_B0_678901de5475dc45ea34,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,34,0.564662,0.575000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.400000,Yersinia_enterocolitica_bacterial_genome_phage_like,true,0.566419,0.474194,0.790323,0.000000,0.000000,0.805781,0.805781,181,0.805781,Yersinia enterocolitica W22703,Yersinia,Yersinia,Tail fiber assembly protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A449C5Z2,A0A449C5Z2__V52_B0_814e6a30a8cec12fad65__compound5,V52_B0_814e6a30a8cec12fad65,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,35,0.564507,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.597864,0.573437,0.955729,0.000000,0.000000,0.829929,0.829929,38,0.829929,Yersinia phage fPS-2,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,F4N729,F4N729__V52_B0_989606a9637da31f7cad__compound5,V52_B0_989606a9637da31f7cad,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,36,0.564356,0.575000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.400000,Yersinia_enterocolitica_bacterial_genome_phage_like,true,0.451909,0.585484,0.975806,0.000000,0.000000,0.812544,0.812544,118,0.812544,Yersinia enterocolitica W22703,Yersinia,Yersinia,Phage tail fibre protein N-terminal domain-containing protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,S5ML14,S5ML14__V52_B0_cc5cd01b6a7cd059e685__compound5,V52_B0_cc5cd01b6a7cd059e685,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,37,0.563844,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.655128,0.539773,0.899621,0.000000,0.000000,0.722279,0.722279,781,0.722279,Yersinia phage PST,Yersinia,Yersinia,Baseplate wedge protein gp6,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,I7LHJ5,I7LHJ5__V52_B0_88168e53e77c16b85858__compound5,V52_B0_88168e53e77c16b85858,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,38,0.563662,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.576792,0.584932,0.974886,0.000000,0.000000,0.851342,0.851342,3,0.851342,Yersinia phage phiD1,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A449C555,A0A449C555__V52_B0_5ab0ec1ff4be719d99fd__compound5,V52_B0_5ab0ec1ff4be719d99fd,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,39,0.563009,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.588023,0.583735,0.972891,0.000000,0.000000,0.798143,0.798143,263,0.798143,Yersinia phage fPS-65,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAE9FQ76,A0AAE9FQ76__V52_B0_4d659282a14eb1343085__compound5,V52_B0_4d659282a14eb1343085,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,40,0.561838,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.593538,0.574934,0.958224,0.000000,0.000000,0.787875,0.787875,384,0.787875,Yersinia phage vB_YenM_201.16,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A1V0DXT2,A0A1V0DXT2__V52_B0_e17adc42c5374f6446a4__compound5,V52_B0_e17adc42c5374f6446a4,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,41,0.561406,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.668439,0.513461,0.855769,0.000000,0.000000,0.725522,0.725522,777,0.725522,Yersinia phage fHe-Yen9-01,Yersinia,Yersinia,Baseplate wedge protein gp6,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,I7K324,I7K324__V52_B0_32ddd655691f86d6b241__compound5,V52_B0_32ddd655691f86d6b241,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,42,0.560964,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.672626,0.515872,0.859787,0.000000,0.000000,0.690288,0.690288,810,0.690288,Yersinia phage phiR1-RT,Yersinia,Yersinia,Baseplate wedge protein gp10,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0G2PMY8,A0A0G2PMY8__V52_B0_a1cd974de2f5316f4c94__compound5,V52_B0_a1cd974de2f5316f4c94,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,43,0.560227,0.550000,1.000000,Yersinia_enterocolitica_O3_or_YeO3,0.100000,other_unknown_non_phage_or_missing_origin,true,0.602200,0.485265,0.808775,0.000000,0.000000,0.804689,0.804689,194,0.804689,Yersinia enterocolitica subsp. palearctica serotype O:3 (strain DSM 13030 / CIP 106945 / Y11),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A088F649,A0A088F649__V52_B0_e0dac016b3932c71cc57__compound5,V52_B0_e0dac016b3932c71cc57,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,44,0.558317,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.582799,0.581250,0.968750,0.000000,0.000000,0.735144,0.735144,758,0.735144,Yersinia phage vB_YenP_AP5,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,S5M9F2,S5M9F2__V52_B0_fd80d79069bc3204eb92__compound5,V52_B0_fd80d79069bc3204eb92,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,45,0.557936,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.572817,0.575000,0.958333,0.000000,0.000000,0.792446,0.792446,333,0.792446,Yersinia phage PST,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAE7CTI2,A0AAE7CTI2__V52_B0_89ea6bfef82cd651d3d4__compound5,V52_B0_89ea6bfef82cd651d3d4,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,46,0.557703,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.609872,0.527143,0.878572,0.000000,0.000000,0.830999,0.830999,35,0.830999,Yersinia phage P37,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0B4ZXE3,A0A0B4ZXE3__V52_B0_560a733be97173df0a7f__compound5,V52_B0_560a733be97173df0a7f,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,47,0.557289,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.654988,0.515872,0.859787,0.000000,0.000000,0.687348,0.687348,812,0.687348,Yersinia phage vB_YenM_TG1,Yersinia,Yersinia,Baseplate wedge protein gp10,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H3NZ57,A0A0H3NZ57__V52_B0_01c8e8853dc65d3bd72b__compound5,V52_B0_01c8e8853dc65d3bd72b,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,48,0.557146,0.550000,1.000000,Yersinia_enterocolitica_O3_or_YeO3,0.100000,other_unknown_non_phage_or_missing_origin,true,0.547353,0.547675,0.912791,0.000000,0.000000,0.712802,0.712802,794,0.712802,Yersinia enterocolitica subsp. palearctica serotype O:3 (strain DSM 13030 / CIP 106945 / Y11),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,S5MRA5,S5MRA5__V52_B0_1ad188626900ead62d59__compound5,V52_B0_1ad188626900ead62d59,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,49,0.556463,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.616534,0.522306,0.870510,0.000000,0.000000,0.798903,0.798903,251,0.798903,Yersinia phage PST,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0B5A4Q9,A0A0B5A4Q9__V52_B0_e182309b668540adee8d__compound5,V52_B0_e182309b668540adee8d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,50,0.555314,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.574392,0.557143,0.928571,0.000000,0.000000,0.805151,0.805151,189,0.805151,Yersinia phage vB_YenM_TG1,Yersinia,Yersinia,Tail fiber assembly protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A3B8DLH1,A0A3B8DLH1__V52_B0_ef0dbe4f2cbb2c25a216__compound5,V52_B0_ef0dbe4f2cbb2c25a216,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,51,0.555214,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.550587,0.576041,0.960069,0.000000,0.000000,0.822773,0.822773,61,0.822773,Yersinia phage PYPS2T,Yersinia,Yersinia,Baseplate wedge tail fiber connector,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A449C3U4,A0A449C3U4__V52_B0_46685f0af66c9fb2913a__compound5,V52_B0_46685f0af66c9fb2913a,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,52,0.555182,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.620390,0.513324,0.855540,0.000000,0.000000,0.793782,0.793782,309,0.793782,Yersinia phage fPS-90,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAX4Q199,A0AAX4Q199__V52_B0_11c7b33726afb9a47457__compound5,V52_B0_11c7b33726afb9a47457,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,53,0.554484,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.587491,0.546787,0.911311,0.000000,0.000000,0.777578,0.777578,491,0.777578,Yersinia phage vB_YpM_MHG39,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A6M3GA37,A0A6M3GA37__V52_B0_198aada995bb8f5c2558__compound5,V52_B0_198aada995bb8f5c2558,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,54,0.554394,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.542854,0.574658,0.957763,0.000000,0.000000,0.842832,0.842832,9,0.842832,Yersinia phage vB_YepM_ZN18,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A1V0DXR7,A0A1V0DXR7__V52_B0_61bc1f2eceba8d82cda6__compound5,V52_B0_61bc1f2eceba8d82cda6,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,55,0.554173,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.633478,0.495860,0.826433,0.000000,0.000000,0.791113,0.791113,352,0.791113,Yersinia phage fHe-Yen9-01,Yersinia,Yersinia,Bacteriophage T4 Gp8 domain-containing protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0G2PMU8,A0A0G2PMU8__V52_B0_4bd720335f610d1be47d__compound5,V52_B0_4bd720335f610d1be47d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,56,0.553840,0.550000,1.000000,Yersinia_enterocolitica_O3_or_YeO3,0.100000,other_unknown_non_phage_or_missing_origin,true,0.500195,0.550862,0.918104,0.000000,0.000000,0.822576,0.822576,66,0.822576,Yersinia enterocolitica subsp. palearctica serotype O:3 (strain DSM 13030 / CIP 106945 / Y11),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAE9JYJ2,A0AAE9JYJ2__V52_B0_2d20f75a2893a2102c61__compound5,V52_B0_2d20f75a2893a2102c61,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,57,0.553770,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.576148,0.552202,0.920337,0.000000,0.000000,0.786996,0.786996,398,0.786996,Yersinia phage vB_YenM_06.16-2,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,I7J474,I7J474__V52_B0_810359ad97a3a3db529e__compound5,V52_B0_810359ad97a3a3db529e,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,58,0.553753,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.574926,0.557555,0.929258,0.000000,0.000000,0.770142,0.770142,552,0.770142,Yersinia phage phiD1,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,I7KR83,I7KR83__V52_B0_acc680487483291578d9__compound5,V52_B0_acc680487483291578d9,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,59,0.553015,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.561025,0.553646,0.922743,0.000000,0.000000,0.826625,0.826625,51,0.826625,Yersinia phage phiR1-RT,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ZXG5,A0ZXG5__V52_B0_9bdf2f7873e92f3ec3fb__compound5,V52_B0_9bdf2f7873e92f3ec3fb,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,60,0.553007,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.576765,0.559666,0.932777,0.000000,0.000000,0.739417,0.739417,739,0.739417,Yersinia phage Berlin,Yersinia,Yersinia,Bacteriophage T7 tail fibre protein-like N-terminal domain-containing protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A449C435,A0A449C435__V52_B0_35d3b575f3dd5ec6ae0c__compound5,V52_B0_35d3b575f3dd5ec6ae0c,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,61,0.551842,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.551367,0.559438,0.932397,0.000000,0.000000,0.818618,0.818618,91,0.818618,Yersinia phage fPS-90,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U4K0B3,A0A7U4K0B3__V52_B0_ead0330d29a1ae07e907__compound5,V52_B0_ead0330d29a1ae07e907,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,62,0.551361,0.575000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.400000,Yersinia_enterocolitica_bacterial_genome_phage_like,true,0.512514,0.464516,0.774194,0.000000,0.000000,0.794108,0.794108,305,0.794108,Yersinia enterocolitica LC20,Yersinia,Yersinia,Tail fiber assembly protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAE9FRM6,A0AAE9FRM6__V52_B0_2e9ab68cdbb04dc59b95__compound5,V52_B0_2e9ab68cdbb04dc59b95,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,63,0.551334,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.558352,0.558568,0.930946,0.000000,0.000000,0.784001,0.784001,433,0.784001,Yersinia phage vB_YenM_06.16-2,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
